InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,Revenue
C557125,10011,CERAMIC VASE SET SMALL,-10,2024-03-22 00:00,7.78,C12123,United Kingdom,Home Decor,-77.8
C557137,10040,RIBBON BUNDLE PACK LARGE,-10,2023-07-19 00:00,5.3,C11919,United Kingdom,Gifts & Cards,-53.0
C557183,10044,KRAFT PAPER ROLL SMALL,-7,2024-09-12 00:00,5.56,C12053,Netherlands,Gifts & Cards,-38.92
C557183,10069,WASHI TAPE COLLECTION RED,-1,2024-09-12 00:00,7.96,C12053,Netherlands,Stationery,-7.96
C557183,10041,RIBBON BUNDLE PACK GREEN,-8,2024-09-12 00:00,3.3,C12053,Netherlands,Gifts & Cards,-26.4
C557242,10026,GLASS STORAGE JARS SET BLUE,-11,2024-11-21 00:00,14.05,C14502,United Kingdom,Kitchen,-154.55
C557242,10089,WOOL FELT HAT LARGE,-11,2024-11-21 00:00,39.47,C14502,United Kingdom,Clothing,-434.17
C557242,10078,BUTTERFLY WIND SPINNER,-1,2024-11-21 00:00,11.38,C14502,United Kingdom,Garden,-11.38
C557242,10040,RIBBON BUNDLE PACK LARGE,-6,2024-11-21 00:00,5.3,C14502,United Kingdom,Gifts & Cards,-31.8
C557394,10007,WOODEN PHOTO FRAME LARGE,-12,2024-06-27 00:00,11.27,C11575,United Kingdom,Home Decor,-135.24
C557479,10030,HERB GARDEN PLANTER LARGE,-8,2023-12-13 00:00,9.12,C13987,United Kingdom,Kitchen,-72.96
C557561,10060,CLAY MODELLING KIT BLUE,-2,2024-03-07 00:00,12.8,C10912,United Kingdom,Toys & Games,-25.6
C557632,10047,WAX SEAL STAMP KIT BLUE,-1,2024-08-25 00:00,10.45,C11996,Belgium,Gifts & Cards,-10.45
C557638,10036,PERSONALISED BIRTHDAY CARD RED,-1,2022-12-01 00:00,11.05,C12700,United Kingdom,Gifts & Cards,-11.05
C557638,10064,BALLPOINT PEN SET 12 LARGE,-10,2022-12-01 00:00,6.28,C12700,United Kingdom,Stationery,-62.8
C557641,10005,HANGING HEART DECORATION GREEN,-5,2023-10-05 00:00,5.41,C11748,United Kingdom,Home Decor,-27.05
C557641,10084,FAIR ISLE KNIT SCARF SMALL,-8,2023-10-05 00:00,22.24,C11748,United Kingdom,Clothing,-177.92
C557641,10092,COTTON SLEEP MASK SET GREEN,-8,2023-10-05 00:00,23.51,C11748,United Kingdom,Clothing,-188.08
C557641,10034,PERSONALISED BIRTHDAY CARD SMALL,-6,2023-10-05 00:00,8.16,C11748,United Kingdom,Gifts & Cards,-48.96
C557641,10030,HERB GARDEN PLANTER LARGE,-10,2023-10-05 00:00,9.12,C11748,United Kingdom,Kitchen,-91.2
C557641,10022,FLORAL TEA SET BLUE,-4,2023-10-05 00:00,24.65,C11748,United Kingdom,Kitchen,-98.6
C557641,10040,RIBBON BUNDLE PACK LARGE,-12,2023-10-05 00:00,5.3,C11748,United Kingdom,Gifts & Cards,-63.6
C557641,10044,KRAFT PAPER ROLL SMALL,-2,2023-10-05 00:00,5.56,C11748,United Kingdom,Gifts & Cards,-11.12
C557641,10014,WICKER STORAGE BASKET GREEN,-9,2023-10-05 00:00,3.71,C11748,United Kingdom,Home Decor,-33.39
C557641,10089,WOOL FELT HAT LARGE,-12,2023-10-05 00:00,39.47,C11748,United Kingdom,Clothing,-473.64
C557641,10051,RETRO TIN TOY CAR SMALL,-12,2023-10-05 00:00,15.25,C11748,United Kingdom,Toys & Games,-183.0
C557648,10082,BIRD FEEDER HANGING GREEN,-9,2022-12-05 00:00,29.03,C12465,United Kingdom,Garden,-261.27
C557648,10023,BAMBOO CUTTING BOARD,-10,2022-12-05 00:00,10.43,C12465,United Kingdom,Kitchen,-104.3
C557648,10030,HERB GARDEN PLANTER LARGE,-9,2022-12-05 00:00,9.12,C12465,United Kingdom,Kitchen,-82.08
C557649,10078,BUTTERFLY WIND SPINNER,288,2022-12-01 00:00,11.38,C11682,United Kingdom,Garden,3277.44
C557732,10036,PERSONALISED BIRTHDAY CARD RED,-9,2022-12-26 00:00,11.05,C14446,United Kingdom,Gifts & Cards,-99.45
C557732,10050,RETRO TIN TOY CAR BLUE,-12,2022-12-26 00:00,14.74,C14446,United Kingdom,Toys & Games,-176.88
C557735,10018,SCENTED REED DIFFUSER GREEN,-6,2022-12-19 00:00,12.87,C12027,Other,Home Decor,-77.22
C557735,10080,SOLAR LIGHT STAKES 6PK LARGE,-9,2022-12-19 00:00,8.1,C12027,Other,Garden,-72.89999999999999
C557735,10027,GLASS STORAGE JARS SET,-2,2022-12-19 00:00,7.25,C12027,Other,Kitchen,-14.5
C557735,10069,WASHI TAPE COLLECTION RED,-7,2022-12-19 00:00,7.96,C12027,Other,Stationery,-55.72
C557735,10029,HERB GARDEN PLANTER SMALL,-8,2022-12-19 00:00,6.66,C12027,Other,Kitchen,-53.28
C557735,10039,RIBBON BUNDLE PACK BLUE,288,2022-12-19 00:00,10.86,C12027,Other,Gifts & Cards,3127.68
C557759,10013,,-10,2024-05-12 00:00,6.71,C12748,United Kingdom,Home Decor,-67.1
C557759,10086,CANVAS TOTE BAG PRINTED SMALL,-6,2024-05-12 00:00,7.17,C12748,United Kingdom,Clothing,-43.02
C557759,10080,SOLAR LIGHT STAKES 6PK LARGE,-6,2024-05-12 00:00,8.1,C12748,United Kingdom,Garden,-48.6
C557759,10002,VINTAGE CANDLE HOLDER BLUE,-3,2024-05-12 00:00,3.78,C12748,United Kingdom,Home Decor,-11.34
C557769,10083,BIRD FEEDER HANGING RED,-3,2024-07-08 00:00,9.9,C14415,United Kingdom,Garden,-29.700000000000003
C557787,10050,RETRO TIN TOY CAR BLUE,-11,2023-05-22 00:00,14.74,C14359,United Kingdom,Toys & Games,-162.14
C557787,10060,CLAY MODELLING KIT BLUE,-5,2023-05-22 00:00,12.8,C14359,United Kingdom,Toys & Games,-64.0
C557787,10086,CANVAS TOTE BAG PRINTED SMALL,-10,2023-05-22 00:00,7.17,C14359,United Kingdom,Clothing,-71.7
C557787,10035,PERSONALISED BIRTHDAY CARD BLUE,-4,2023-05-22 00:00,5.26,C14359,United Kingdom,Gifts & Cards,-21.04
C557787,10040,RIBBON BUNDLE PACK LARGE,-3,2023-05-22 00:00,5.3,C14359,United Kingdom,Gifts & Cards,-15.9
C557787,10075,CERAMIC PLANT POT SET LARGE,-7,2023-05-22 00:00,10.83,C14359,United Kingdom,Garden,-75.81
C557854,10022,FLORAL TEA SET BLUE,-7,2023-03-07 00:00,24.65,C10467,France,Kitchen,-172.54999999999998
C557918,10031,COPPER MEASURING CUPS RED,-5,2023-08-02 00:00,20.81,C13519,United Kingdom,Kitchen,-104.05
C557918,10050,RETRO TIN TOY CAR BLUE,-1,2023-08-02 00:00,14.74,C13519,United Kingdom,Toys & Games,-14.74
C557967,10081,BIRD FEEDER HANGING LARGE,-11,2023-12-13 00:00,28.32,C10916,United Kingdom,Garden,-311.52
C557971,10039,RIBBON BUNDLE PACK BLUE,-11,2024-07-21 00:00,10.86,C14382,United Kingdom,Gifts & Cards,-119.46
C557971,10019,SCENTED REED DIFFUSER SMALL,-3,2024-07-21 00:00,10.23,C14382,United Kingdom,Home Decor,-30.69
C557971,10069,WASHI TAPE COLLECTION RED,-10,2024-07-21 00:00,7.96,C14382,United Kingdom,Stationery,-79.6
C557971,10065,STICKY NOTE PADS PACK SMALL,-8,2024-07-21 00:00,4.14,C14382,United Kingdom,Stationery,-33.12
C557971,10046,,-7,2024-07-21 00:00,11.68,C14382,United Kingdom,Gifts & Cards,-81.75999999999999
C557971,10062,FOAM DART BLASTER,-5,2024-07-21 00:00,18.32,C14382,United Kingdom,Toys & Games,-91.6
C557971,10084,FAIR ISLE KNIT SCARF SMALL,-1,2024-07-21 00:00,22.24,C14382,United Kingdom,Clothing,-22.24
C557971,10088,WOOL FELT HAT,-9,2024-07-21 00:00,18.57,C14382,United Kingdom,Clothing,-167.13
C558000,10060,CLAY MODELLING KIT BLUE,-9,2023-12-15 00:00,12.8,C11860,United Kingdom,Toys & Games,-115.2
C558003,10006,WOODEN PHOTO FRAME,-6,2024-07-18 00:00,11.45,C14297,United Kingdom,Home Decor,-68.69999999999999
C558003,10082,BIRD FEEDER HANGING GREEN,-11,2024-07-18 00:00,29.03,C14297,United Kingdom,Garden,-319.33000000000004
C558003,10070,WASHI TAPE COLLECTION BLUE,-7,2024-07-18 00:00,5.43,C14297,United Kingdom,Stationery,-38.01
C558003,10058,CLAY MODELLING KIT,-10,2024-07-18 00:00,16.19,C14297,United Kingdom,Toys & Games,-161.9
C558003,10047,WAX SEAL STAMP KIT BLUE,-11,2024-07-18 00:00,10.45,C14297,United Kingdom,Gifts & Cards,-114.95
C558003,10072,FOUNTAIN PEN GIFT SET GREEN,-1,2024-07-18 00:00,2.3,C14297,United Kingdom,Stationery,-2.3
C558003,10022,FLORAL TEA SET BLUE,-8,2024-07-18 00:00,24.65,C14297,United Kingdom,Kitchen,-197.2
C558003,10055,CARD GAME FAMILY FUN LARGE,-6,2024-07-18 00:00,7.13,C14297,United Kingdom,Toys & Games,-42.78
C558003,10003,HANGING HEART DECORATION LARGE,-11,2024-07-18 00:00,2.9,C14297,United Kingdom,Home Decor,-31.9
C558104,10078,BUTTERFLY WIND SPINNER,-11,2024-05-13 00:00,11.38,C10807,Spain,Garden,-125.18
C558164,10041,RIBBON BUNDLE PACK GREEN,-3,2024-08-01 00:00,3.3,C11123,United Kingdom,Gifts & Cards,-9.9
C558244,10010,METAL WALL CLOCK BLUE,-4,2023-09-21 00:00,2.58,C14345,United Kingdom,Home Decor,-10.32
C558255,10055,CARD GAME FAMILY FUN LARGE,-1,2023-12-29 00:00,7.13,,Ireland,Toys & Games,-7.13
C558321,10079,BUTTERFLY WIND SPINNER LARGE,-9,2022-12-12 00:00,24.74,C12313,United Kingdom,Garden,-222.66
C558344,10033,VINTAGE RECIPE BOOK STAND BLUE,-8,2024-07-27 00:00,22.96,C10037,United Kingdom,Kitchen,-183.68
C558412,10015,RUSTIC MIRROR FRAME LARGE,-4,2024-11-27 00:00,12.59,C10788,United Kingdom,Home Decor,-50.36
C558412,10066,DESK ORGANISER BAMBOO RED,-7,2024-11-27 00:00,7.74,C10788,United Kingdom,Stationery,-54.18
C558412,10017,SCENTED REED DIFFUSER,-10,2024-11-27 00:00,9.4,C10788,United Kingdom,Home Decor,-94.0
C558412,10016,RUSTIC MIRROR FRAME BLUE,-9,2024-11-27 00:00,11.62,C10788,United Kingdom,Home Decor,-104.58
C558489,10001,VINTAGE CANDLE HOLDER SMALL,-7,2024-09-13 00:00,4.24,C13803,Other,Home Decor,-29.68
C558557,10027,GLASS STORAGE JARS SET,-11,2023-08-10 00:00,7.25,C12683,United Kingdom,Kitchen,-79.75
C558557,10019,SCENTED REED DIFFUSER SMALL,-4,2023-08-10 00:00,10.23,C12683,United Kingdom,Home Decor,-40.92
C558557,10041,RIBBON BUNDLE PACK GREEN,-10,2023-08-10 00:00,3.3,C12683,United Kingdom,Gifts & Cards,-33.0
C558557,10031,COPPER MEASURING CUPS RED,-8,2023-08-10 00:00,20.81,C12683,United Kingdom,Kitchen,-166.48
C558557,10073,FOUNTAIN PEN GIFT SET,-8,2023-08-10 00:00,3.13,C12683,United Kingdom,Stationery,-25.04
C558557,10037,GIFT WRAP SET ASSORTED RED,-11,2023-08-10 00:00,2.41,C12683,United Kingdom,Gifts & Cards,-26.51
C558557,10078,BUTTERFLY WIND SPINNER,-10,2023-08-10 00:00,11.38,C12683,United Kingdom,Garden,-113.8
C558557,10061,FOAM DART BLASTER RED,-4,2023-08-10 00:00,9.5,C12683,United Kingdom,Toys & Games,-38.0
C558557,10085,CANVAS TOTE BAG PRINTED GREEN,-11,2023-08-10 00:00,39.55,C12683,United Kingdom,Clothing,-435.05
C558689,10071,WASHI TAPE COLLECTION GREEN,-12,2023-06-22 00:00,3.87,C11954,Other,Stationery,-46.44
C558689,10084,FAIR ISLE KNIT SCARF SMALL,-12,2023-06-22 00:00,22.24,C11954,Other,Clothing,-266.88
C558690,10069,WASHI TAPE COLLECTION RED,-3,2024-03-08 00:00,7.96,C14811,Germany,Stationery,-23.88
C558716,10049,RETRO TIN TOY CAR LARGE,120,2024-06-10 00:00,6.01,C11143,United Kingdom,Toys & Games,721.1999999999999
C558716,10003,HANGING HEART DECORATION LARGE,-3,2024-06-10 00:00,2.9,C11143,United Kingdom,Home Decor,-8.7
C558716,10040,RIBBON BUNDLE PACK LARGE,-5,2024-06-10 00:00,5.3,C11143,United Kingdom,Gifts & Cards,-26.5
C558716,10027,GLASS STORAGE JARS SET,-9,2024-06-10 00:00,7.25,C11143,United Kingdom,Kitchen,-65.25
C558716,10058,CLAY MODELLING KIT,-10,2024-06-10 00:00,16.19,C11143,United Kingdom,Toys & Games,-161.9
C558716,10044,KRAFT PAPER ROLL SMALL,72,2024-06-10 00:00,5.56,C11143,United Kingdom,Gifts & Cards,400.32
C558716,10047,WAX SEAL STAMP KIT BLUE,-5,2024-06-10 00:00,10.45,C11143,United Kingdom,Gifts & Cards,-52.25
C558716,10072,FOUNTAIN PEN GIFT SET GREEN,-2,2024-06-10 00:00,2.3,C11143,United Kingdom,Stationery,-4.6
C558716,10023,BAMBOO CUTTING BOARD,-5,2024-06-10 00:00,10.43,C11143,United Kingdom,Kitchen,-52.15
C558723,10061,FOAM DART BLASTER RED,-4,2024-11-16 00:00,9.5,C11758,United Kingdom,Toys & Games,-38.0
C558787,10047,WAX SEAL STAMP KIT BLUE,-9,2024-06-22 00:00,10.45,C12703,United Kingdom,Gifts & Cards,-94.05
C558874,10089,WOOL FELT HAT LARGE,500,2022-12-18 00:00,39.47,C14200,Germany,Clothing,19735.0
C558874,10082,BIRD FEEDER HANGING GREEN,-3,2022-12-18 00:00,29.03,C14200,Germany,Garden,-87.09
C558874,10014,WICKER STORAGE BASKET GREEN,96,2022-12-18 00:00,3.71,C14200,Germany,Home Decor,356.16
C558900,10058,CLAY MODELLING KIT,-4,2023-12-16 00:00,16.19,C11841,United Kingdom,Toys & Games,-64.76
C558900,10090,LINEN APRON WITH POCKET RED,-4,2023-12-16 00:00,12.61,C11841,United Kingdom,Clothing,-50.44
C558900,10034,PERSONALISED BIRTHDAY CARD SMALL,-11,2023-12-16 00:00,8.16,C11841,United Kingdom,Gifts & Cards,-89.76
C558900,10050,RETRO TIN TOY CAR BLUE,-5,2023-12-16 00:00,14.74,C11841,United Kingdom,Toys & Games,-73.7
C558900,10079,BUTTERFLY WIND SPINNER LARGE,-9,2023-12-16 00:00,24.74,C11841,United Kingdom,Garden,-222.66
C558900,10030,HERB GARDEN PLANTER LARGE,-11,2023-12-16 00:00,9.12,C11841,United Kingdom,Kitchen,-100.32
C558900,10059,CLAY MODELLING KIT LARGE,-3,2023-12-16 00:00,6.02,C11841,United Kingdom,Toys & Games,-18.06
C558900,10087,WOOL FELT HAT SMALL,-5,2023-12-16 00:00,21.1,C11841,United Kingdom,Clothing,-105.5
C558900,10020,RETRO ENAMEL MUG LARGE,-10,2023-12-16 00:00,18.06,C11841,United Kingdom,Kitchen,-180.6
C558900,10011,CERAMIC VASE SET SMALL,-8,2023-12-16 00:00,7.78,C11841,United Kingdom,Home Decor,-62.24
C558900,10055,CARD GAME FAMILY FUN LARGE,-10,2023-12-16 00:00,7.13,C11841,United Kingdom,Toys & Games,-71.3
C558900,10033,VINTAGE RECIPE BOOK STAND BLUE,-5,2023-12-16 00:00,22.96,C11841,United Kingdom,Kitchen,-114.8
C558900,10015,RUSTIC MIRROR FRAME LARGE,-2,2023-12-16 00:00,12.59,C11841,United Kingdom,Home Decor,-25.18
C558900,10052,PLUSH BEAR COLLECTION SMALL,-6,2023-12-16 00:00,16.71,C11841,United Kingdom,Toys & Games,-100.26
C558900,10051,RETRO TIN TOY CAR SMALL,-11,2023-12-16 00:00,15.25,C11841,United Kingdom,Toys & Games,-167.75
C558900,10041,RIBBON BUNDLE PACK GREEN,-6,2023-12-16 00:00,3.3,C11841,United Kingdom,Gifts & Cards,-19.8
C558900,10014,WICKER STORAGE BASKET GREEN,-1,2023-12-16 00:00,3.71,C11841,United Kingdom,Home Decor,-3.71
C558925,10087,WOOL FELT HAT SMALL,-5,2024-08-25 00:00,21.1,C14665,United Kingdom,Clothing,-105.5
C558925,10052,PLUSH BEAR COLLECTION SMALL,-11,2024-08-25 00:00,16.71,C14665,United Kingdom,Toys & Games,-183.81
C558925,10081,BIRD FEEDER HANGING LARGE,72,2024-08-25 00:00,28.32,C14665,United Kingdom,Garden,2039.04
C558925,10075,CERAMIC PLANT POT SET LARGE,-7,2024-08-25 00:00,10.83,C14665,United Kingdom,Garden,-75.81
C558925,10091,COTTON SLEEP MASK SET RED,288,2024-08-25 00:00,12.34,C14665,United Kingdom,Clothing,3553.92
C558925,10019,SCENTED REED DIFFUSER SMALL,-2,2024-08-25 00:00,10.23,C14665,United Kingdom,Home Decor,-20.46
C558925,10035,PERSONALISED BIRTHDAY CARD BLUE,-8,2024-08-25 00:00,5.26,C14665,United Kingdom,Gifts & Cards,-42.08
C558925,10018,SCENTED REED DIFFUSER GREEN,-7,2024-08-25 00:00,12.87,C14665,United Kingdom,Home Decor,-90.09
C558925,10016,RUSTIC MIRROR FRAME BLUE,-3,2024-08-25 00:00,11.62,C14665,United Kingdom,Home Decor,-34.86
C558958,10066,DESK ORGANISER BAMBOO RED,-11,2024-02-13 00:00,7.74,C11191,United Kingdom,Stationery,-85.14
C558958,10057,CARD GAME FAMILY FUN RED,-5,2024-02-13 00:00,17.56,C11191,United Kingdom,Toys & Games,-87.8
C558958,10020,RETRO ENAMEL MUG LARGE,-9,2024-02-13 00:00,18.06,C11191,United Kingdom,Kitchen,-162.54
C558958,10013,STRING LIGHT GARLAND SMALL,-9,2024-02-13 00:00,6.71,C11191,United Kingdom,Home Decor,-60.39
C558958,10002,VINTAGE CANDLE HOLDER BLUE,-4,2024-02-13 00:00,3.78,C11191,United Kingdom,Home Decor,-15.12
C558958,10080,SOLAR LIGHT STAKES 6PK LARGE,-7,2024-02-13 00:00,8.1,C11191,United Kingdom,Garden,-56.7
C558958,10070,WASHI TAPE COLLECTION BLUE,-11,2024-02-13 00:00,5.43,C11191,United Kingdom,Stationery,-59.73
C558958,10059,CLAY MODELLING KIT LARGE,-2,2024-02-13 00:00,6.02,C11191,United Kingdom,Toys & Games,-12.04
C558958,10056,CARD GAME FAMILY FUN SMALL,-9,2024-02-13 00:00,23.59,C11191,United Kingdom,Toys & Games,-212.31
C558958,10004,HANGING HEART DECORATION,-1,2024-02-13 00:00,3.67,C11191,United Kingdom,Home Decor,-3.67
C558958,10060,CLAY MODELLING KIT BLUE,-10,2024-02-13 00:00,12.8,C11191,United Kingdom,Toys & Games,-128.0
C558958,10090,LINEN APRON WITH POCKET RED,-8,2024-02-13 00:00,12.61,C11191,United Kingdom,Clothing,-100.88
C558958,10062,FOAM DART BLASTER,-8,2024-02-13 00:00,18.32,C11191,United Kingdom,Toys & Games,-146.56
C559012,10017,SCENTED REED DIFFUSER,-2,2023-12-29 00:00,9.4,C13097,United Kingdom,Home Decor,-18.8
C559019,10088,WOOL FELT HAT,-8,2023-01-27 00:00,18.57,C12672,United Kingdom,Clothing,-148.56
C559019,10069,WASHI TAPE COLLECTION RED,-6,2023-01-27 00:00,7.96,C12672,United Kingdom,Stationery,-47.76
C559019,10077,GARDEN TOOL SET MINI,120,2023-01-27 00:00,32.07,C12672,United Kingdom,Garden,3848.4
C559019,10082,BIRD FEEDER HANGING GREEN,-9,2023-01-27 00:00,29.03,C12672,United Kingdom,Garden,-261.27
C559019,10011,,-2,2023-01-27 00:00,7.78,C12672,United Kingdom,Home Decor,-15.56
C559019,10010,METAL WALL CLOCK BLUE,-3,2023-01-27 00:00,2.58,C12672,United Kingdom,Home Decor,-7.74
C559019,10087,WOOL FELT HAT SMALL,-11,2023-01-27 00:00,21.1,C12672,United Kingdom,Clothing,-232.1
C559020,10062,FOAM DART BLASTER,-10,2023-04-01 00:00,18.32,C10788,United Kingdom,Toys & Games,-183.2
C559020,10077,GARDEN TOOL SET MINI,-12,2023-04-01 00:00,32.07,C10788,United Kingdom,Garden,-384.84
C559020,10007,WOODEN PHOTO FRAME LARGE,288,2023-04-01 00:00,11.27,C10788,United Kingdom,Home Decor,3245.76
C559020,10040,RIBBON BUNDLE PACK LARGE,-8,2023-04-01 00:00,5.3,C10788,United Kingdom,Gifts & Cards,-42.4
C559038,10001,VINTAGE CANDLE HOLDER SMALL,-11,2023-11-21 00:00,4.24,C14076,United Kingdom,Home Decor,-46.64
C559076,10031,COPPER MEASURING CUPS RED,-4,2024-02-01 00:00,20.81,C14696,United Kingdom,Kitchen,-83.24
C559076,10071,WASHI TAPE COLLECTION GREEN,-2,2024-02-01 00:00,3.87,C14696,United Kingdom,Stationery,-7.74
C559076,10091,COTTON SLEEP MASK SET RED,-4,2024-02-01 00:00,12.34,C14696,United Kingdom,Clothing,-49.36
C559076,10016,RUSTIC MIRROR FRAME BLUE,-11,2024-02-01 00:00,11.62,C14696,United Kingdom,Home Decor,-127.82
C559146,10060,CLAY MODELLING KIT BLUE,-8,2024-11-13 00:00,12.8,C10830,United Kingdom,Toys & Games,-102.4
C559146,10030,HERB GARDEN PLANTER LARGE,-2,2024-11-13 00:00,9.12,C10830,United Kingdom,Kitchen,-18.24
C559198,10026,GLASS STORAGE JARS SET BLUE,-8,2023-09-29 00:00,14.05,C13411,United Kingdom,Kitchen,-112.4
C559384,10007,WOODEN PHOTO FRAME LARGE,-4,2024-11-20 00:00,11.27,C13190,United Kingdom,Home Decor,-45.08
C559476,10018,SCENTED REED DIFFUSER GREEN,-11,2024-08-13 00:00,12.87,C10829,United Kingdom,Home Decor,-141.57
C559487,10090,LINEN APRON WITH POCKET RED,-11,2024-09-05 00:00,12.61,C14927,United Kingdom,Clothing,-138.70999999999998
C559534,10046,WAX SEAL STAMP KIT LARGE,-9,2024-03-24 00:00,11.68,C13620,United Kingdom,Gifts & Cards,-105.12
C559560,10061,FOAM DART BLASTER RED,-5,2022-12-12 00:00,9.5,C11381,United Kingdom,Toys & Games,-47.5
C559625,10053,PLUSH BEAR COLLECTION BLUE,500,2024-04-26 00:00,5.87,C10455,United Kingdom,Toys & Games,2935.0
C559787,10018,SCENTED REED DIFFUSER GREEN,-8,2023-08-19 00:00,12.87,C11532,United Kingdom,Home Decor,-102.96
C559787,10053,PLUSH BEAR COLLECTION BLUE,-7,2023-08-19 00:00,5.87,C11532,United Kingdom,Toys & Games,-41.09
C559812,10082,BIRD FEEDER HANGING GREEN,-4,2023-09-10 00:00,29.03,C14927,United Kingdom,Garden,-116.12
C559877,10034,PERSONALISED BIRTHDAY CARD SMALL,-1,2024-08-30 00:00,8.16,C12271,United Kingdom,Gifts & Cards,-8.16
C559885,10074,FOUNTAIN PEN GIFT SET RED,-7,2023-10-18 00:00,4.97,C14586,United Kingdom,Stationery,-34.79
C559936,10026,GLASS STORAGE JARS SET BLUE,-12,2024-01-09 00:00,14.05,C13776,Germany,Kitchen,-168.60000000000002
C559960,10064,BALLPOINT PEN SET 12 LARGE,-6,2024-03-10 00:00,6.28,C11315,United Kingdom,Stationery,-37.68
C559960,10054,PLUSH BEAR COLLECTION RED,-8,2024-03-10 00:00,19.88,C11315,United Kingdom,Toys & Games,-159.04
C559970,10062,FOAM DART BLASTER,-9,2024-04-27 00:00,18.32,C10883,United Kingdom,Toys & Games,-164.88
C560108,10068,DESK ORGANISER BAMBOO GREEN,-10,2024-11-13 00:00,6.2,C14042,United Kingdom,Stationery,-62.0
C560108,10027,GLASS STORAGE JARS SET,-11,2024-11-13 00:00,7.25,C14042,United Kingdom,Kitchen,-79.75
C560187,10037,GIFT WRAP SET ASSORTED RED,-9,2023-12-19 00:00,2.41,C13394,Ireland,Gifts & Cards,-21.69
C560195,10069,WASHI TAPE COLLECTION RED,-7,2023-02-24 00:00,7.96,C11227,United Kingdom,Stationery,-55.72
C560204,10017,SCENTED REED DIFFUSER,-6,2023-03-11 00:00,9.4,C10559,United Kingdom,Home Decor,-56.400000000000006
C560204,10031,COPPER MEASURING CUPS RED,-10,2023-03-11 00:00,20.81,C10559,United Kingdom,Kitchen,-208.1
C560204,10009,METAL WALL CLOCK LARGE,-5,2023-03-11 00:00,12.62,C10559,United Kingdom,Home Decor,-63.1
C560223,10026,GLASS STORAGE JARS SET BLUE,-12,2024-02-09 00:00,14.05,C11513,United Kingdom,Kitchen,-168.60000000000002
C560223,10020,RETRO ENAMEL MUG LARGE,-9,2024-02-09 00:00,18.06,C11513,United Kingdom,Kitchen,-162.54
C560223,10069,WASHI TAPE COLLECTION RED,-2,2024-02-09 00:00,7.96,C11513,United Kingdom,Stationery,-15.92
C560223,10079,BUTTERFLY WIND SPINNER LARGE,-11,2024-02-09 00:00,24.74,C11513,United Kingdom,Garden,-272.14
C560223,10003,HANGING HEART DECORATION LARGE,-3,2024-02-09 00:00,2.9,C11513,United Kingdom,Home Decor,-8.7
C560295,10011,CERAMIC VASE SET SMALL,-5,2023-04-14 00:00,7.78,C13016,United Kingdom,Home Decor,-38.9
C560326,10092,COTTON SLEEP MASK SET GREEN,-3,2023-02-01 00:00,23.51,C11486,United Kingdom,Clothing,-70.53
C560406,10081,BIRD FEEDER HANGING LARGE,-12,2023-05-09 00:00,28.32,,Other,Garden,-339.84000000000003
C560414,10017,SCENTED REED DIFFUSER,-12,2023-08-07 00:00,9.4,,France,Home Decor,-112.8
C560414,10048,WOODEN PUZZLE ANIMALS SMALL,-11,2023-08-07 00:00,22.46,,France,Toys & Games,-247.06
C560608,10006,WOODEN PHOTO FRAME,-8,2024-07-01 00:00,11.45,C11582,United Kingdom,Home Decor,-91.6
C560608,10056,CARD GAME FAMILY FUN SMALL,-11,2024-07-01 00:00,23.59,C11582,United Kingdom,Toys & Games,-259.49
C560608,10007,WOODEN PHOTO FRAME LARGE,-2,2024-07-01 00:00,11.27,C11582,United Kingdom,Home Decor,-22.54
C560608,10065,STICKY NOTE PADS PACK SMALL,-5,2024-07-01 00:00,4.14,C11582,United Kingdom,Stationery,-20.7
C560608,10085,CANVAS TOTE BAG PRINTED GREEN,-10,2024-07-01 00:00,39.55,C11582,United Kingdom,Clothing,-395.5
C560649,10056,CARD GAME FAMILY FUN SMALL,144,2023-08-11 00:00,23.59,C13401,United Kingdom,Toys & Games,3396.96
C560649,10082,BIRD FEEDER HANGING GREEN,-6,2023-08-11 00:00,29.03,C13401,United Kingdom,Garden,-174.18
C560649,10005,HANGING HEART DECORATION GREEN,-8,2023-08-11 00:00,5.41,C13401,United Kingdom,Home Decor,-43.28
C560649,10029,HERB GARDEN PLANTER SMALL,-1,2023-08-11 00:00,6.66,C13401,United Kingdom,Kitchen,-6.66
C560649,10073,FOUNTAIN PEN GIFT SET,-10,2023-08-11 00:00,3.13,C13401,United Kingdom,Stationery,-31.3
C560649,10086,CANVAS TOTE BAG PRINTED SMALL,-7,2023-08-11 00:00,7.17,C13401,United Kingdom,Clothing,-50.19
C560649,10081,BIRD FEEDER HANGING LARGE,-2,2023-08-11 00:00,28.32,C13401,United Kingdom,Garden,-56.64
C560649,10012,STRING LIGHT GARLAND RED,-12,2023-08-11 00:00,14.47,C13401,United Kingdom,Home Decor,-173.64
C560665,10039,RIBBON BUNDLE PACK BLUE,-2,2023-10-30 00:00,10.86,C12123,United Kingdom,Gifts & Cards,-21.72
C560665,10050,RETRO TIN TOY CAR BLUE,-1,2023-10-30 00:00,14.74,C12123,United Kingdom,Toys & Games,-14.74
C560665,10077,GARDEN TOOL SET MINI,-5,2023-10-30 00:00,32.07,C12123,United Kingdom,Garden,-160.35
