CustomerID,Recency,Frequency,Monetary,AvgOrderValue,NumCategories,FirstPurchase,LastPurchase,CustomerAge,AvgSentiment,Cluster,Segment
C13948,18,2,413.23,68.87,5,2023-02-02,2024-11-13,650,0.8499,0,Lost / Inactive
C13949,340,2,1420.78,129.16,5,2022-12-11,2023-12-27,381,0.795325,0,Lost / Inactive
C13950,4,4,2394.28,85.51,7,2023-03-28,2024-11-27,610,0.3632785714285714,0,Lost / Inactive
C13951,46,3,1165.62,116.56,5,2023-11-07,2024-10-16,344,0.4786375,0,Lost / Inactive
C13952,75,4,2370.26,215.48,3,2023-03-31,2024-09-17,536,0.5278625,0,Lost / Inactive
C13953,394,1,298.71,99.57,2,2023-11-03,2023-11-03,0,0.89275,0,Lost / Inactive
C13954,167,1,1234.22,154.28,3,2024-06-17,2024-06-17,0,0.42126,0,Lost / Inactive
C13955,369,3,2015.86,134.39,7,2022-12-21,2023-11-28,342,0.5765,0,Lost / Inactive
C13957,19,5,1617.9,161.79,6,2023-04-08,2024-11-12,584,0.004799999999999985,0,Lost / Inactive
C13958,4,3,976.15,122.02,4,2023-02-10,2024-11-27,656,0.6877,0,Lost / Inactive
C13959,172,14,5747.93,147.38,7,2022-12-12,2024-06-12,548,0.5357869565217391,0,Lost / Inactive
C13960,370,5,1236.24,123.62,5,2022-12-02,2023-11-27,360,0.3999625,0,Lost / Inactive
C13961,725,1,609.63,609.63,1,2022-12-07,2022-12-07,0,0.0,0,Lost / Inactive
C13962,118,6,2247.15,249.68,5,2022-12-15,2024-08-05,599,0.4739,0,Lost / Inactive
C13963,392,1,1044.11,104.41,7,2023-11-05,2023-11-05,0,0.5401,0,Lost / Inactive
C13964,18,5,3024.75,189.05,7,2023-08-30,2024-11-13,441,0.30420909090909093,0,Lost / Inactive
C13965,155,3,2112.77,132.05,6,2023-07-13,2024-06-29,352,0.31075555555555556,0,Lost / Inactive
C13966,217,4,981.63,89.24,5,2023-03-21,2024-04-28,404,0.75652,0,Lost / Inactive
C13967,139,4,1055.27,117.25,5,2023-02-08,2024-07-15,523,0.8384750000000001,0,Lost / Inactive
C13968,263,3,1422.98,177.87,4,2023-06-15,2024-03-13,272,0.4243333333333333,0,Lost / Inactive
C13969,158,1,630.78,315.39,2,2024-06-26,2024-06-26,0,0.5994,0,Lost / Inactive
C13971,41,2,550.42,110.08,3,2024-07-01,2024-10-21,112,0.2439,0,Lost / Inactive
C13972,163,1,93.28,93.28,1,2024-06-21,2024-06-21,0,0.6124,0,Lost / Inactive
C13973,50,3,1454.73,121.23,4,2023-03-09,2024-10-12,583,0.21454,0,Lost / Inactive
C13974,726,1,349.98,174.99,2,2022-12-06,2022-12-06,0,0.45424999999999993,0,Lost / Inactive
C13975,375,1,90.09,90.09,1,2023-11-22,2023-11-22,0,0.0,0,Lost / Inactive
C13976,357,1,1437.34,130.67,6,2023-12-10,2023-12-10,0,0.10155,0,Lost / Inactive
C13977,62,4,2335.65,137.39,7,2023-11-04,2024-09-30,331,0.34426,0,Lost / Inactive
C13978,11,3,1198.76,119.88,5,2023-07-29,2024-11-20,480,0.353875,0,Lost / Inactive
C13979,143,2,365.5,182.75,2,2023-01-27,2024-07-11,531,0.8685,0,Lost / Inactive
C13980,16,6,1968.85,178.99,6,2023-03-24,2024-11-15,602,0.7061222222222222,0,Lost / Inactive
C13981,21,4,826.09,118.01,6,2023-03-27,2024-11-10,594,0.6609999999999999,0,Lost / Inactive
C13982,376,3,241.54,60.39,4,2023-07-03,2023-11-21,141,0.403575,0,Lost / Inactive
C13983,9,5,1536.81,118.22,6,2023-11-24,2024-11-22,364,0.5384714285714286,0,Lost / Inactive
C13984,11,6,4538.77,151.29,7,2023-02-05,2024-11-20,654,0.25153125,0,Lost / Inactive
C13985,137,4,604.39,151.1,3,2022-12-09,2024-07-17,586,0.20189999999999997,0,Lost / Inactive
C13986,2,2,1061.02,117.89,5,2024-04-28,2024-11-29,215,0.8011285714285714,0,Lost / Inactive
C13987,12,13,5147.57,147.07,7,2022-12-11,2024-11-19,709,0.5091559999999999,0,Lost / Inactive
C13988,30,7,5325.33,161.37,7,2022-12-07,2024-11-01,695,0.5675782608695652,0,Lost / Inactive
C13989,2,4,199.37,33.23,4,2023-12-15,2024-11-29,350,0.24250000000000005,0,Lost / Inactive
C13990,35,3,918.72,83.52,6,2023-08-09,2024-10-27,445,0.5089714285714286,0,Lost / Inactive
C13991,209,3,1257.2,179.6,4,2022-12-07,2024-05-06,516,0.4075,0,Lost / Inactive
C13992,669,1,75.36,75.36,1,2023-02-01,2023-02-01,0,0.0,0,Lost / Inactive
C13993,10,2,478.93,68.42,5,2023-05-08,2024-11-21,563,0.82155,0,Lost / Inactive
C13994,428,1,20.46,20.46,1,2023-09-30,2023-09-30,0,0.0,0,Lost / Inactive
C13995,364,5,4209.38,200.45,6,2023-05-04,2023-12-03,213,0.5408545454545455,0,Lost / Inactive
C13996,122,2,951.03,95.1,6,2022-12-26,2024-08-01,584,0.3519,0,Lost / Inactive
C13997,13,17,6154.17,136.76,7,2023-08-06,2024-11-18,470,0.5868590909090909,0,Lost / Inactive
C13999,1,9,5252.18,145.89,7,2023-07-25,2024-11-30,494,0.356723076923077,0,Lost / Inactive
C14000,41,10,3402.24,136.09,7,2022-12-21,2024-10-21,670,0.425475,0,Lost / Inactive
C14001,104,3,264.57,66.14,4,2023-11-11,2024-08-19,282,0.0,0,Lost / Inactive
C14002,25,7,2737.44,152.08,7,2022-12-08,2024-11-06,699,0.5454333333333333,0,Lost / Inactive
C14003,23,3,1694.09,141.17,5,2023-04-28,2024-11-08,560,0.71338,0,Lost / Inactive
C14004,24,5,4088.48,120.25,7,2023-04-28,2024-11-07,559,0.45573499999999995,0,Lost / Inactive
C14005,337,1,430.93,143.64,3,2023-12-30,2023-12-30,0,0.8045,0,Lost / Inactive
C14006,205,4,368.15,61.36,4,2023-02-13,2024-05-10,452,-0.0681,0,Lost / Inactive
C14007,62,3,1943.38,194.34,6,2023-04-23,2024-09-30,526,0.3821625,0,Lost / Inactive
C14008,6,4,1202.91,240.58,3,2024-01-16,2024-11-25,314,0.44162,0,Lost / Inactive
C14009,13,6,1546.61,128.88,6,2023-03-10,2024-11-18,619,0.2907625,0,Lost / Inactive
C14010,339,2,494.61,123.65,3,2022-12-24,2023-12-28,369,0.083475,0,Lost / Inactive
C14011,75,3,3606.5,150.27,6,2023-05-24,2024-09-17,482,0.4141,0,Lost / Inactive
C14012,361,2,2048.65,186.24,6,2023-06-17,2023-12-06,172,0.5094,0,Lost / Inactive
C14013,417,2,1077.49,134.69,6,2023-07-03,2023-10-11,100,0.7723666666666666,0,Lost / Inactive
C14014,193,3,1090.03,109.0,7,2023-04-06,2024-05-22,412,0.5883499999999999,0,Lost / Inactive
C14015,167,6,2167.0,216.7,6,2023-08-01,2024-06-17,321,0.2533375,0,Lost / Inactive
C14017,222,5,2805.22,215.79,7,2022-12-31,2024-04-23,479,0.39476666666666665,0,Lost / Inactive
C14018,379,1,125.18,125.18,1,2023-11-18,2023-11-18,0,0.923,0,Lost / Inactive
C14019,390,1,194.94,194.94,1,2023-11-07,2023-11-07,0,0.8499,0,Lost / Inactive
C14020,347,3,297.85,99.28,3,2022-12-18,2023-12-20,367,0.8792,0,Lost / Inactive
C14021,12,13,9539.89,151.43,7,2022-12-03,2024-11-19,717,0.4167277777777778,0,Lost / Inactive
C14022,229,3,2116.7,141.11,7,2023-08-28,2024-04-16,232,0.44484285714285715,0,Lost / Inactive
C14023,34,5,1862.22,143.25,7,2023-05-28,2024-10-28,519,0.56154,0,Lost / Inactive
C14024,5,2,1337.44,121.59,5,2023-03-30,2024-11-26,607,0.20488,0,Lost / Inactive
C14025,605,1,73.28,73.28,1,2023-04-06,2023-04-06,0,-0.0951,0,Lost / Inactive
C14028,8,103,58556.93,150.92,7,2022-12-01,2024-11-23,723,0.3989615062761506,1,Champions
C14029,61,3,263.51,87.84,3,2022-12-13,2024-10-01,658,0.3243333333333333,0,Lost / Inactive
C14030,204,2,820.7,273.57,3,2023-05-05,2024-05-11,372,0.08565,0,Lost / Inactive
C14031,13,6,2499.36,166.62,6,2022-12-15,2024-11-18,704,0.8129666666666666,0,Lost / Inactive
C14032,715,2,1020.88,127.61,4,2022-12-01,2022-12-17,16,0.3905,0,Lost / Inactive
C14033,231,5,2631.17,125.29,7,2023-01-31,2024-04-14,439,0.20011818181818183,0,Lost / Inactive
C14034,639,1,197.35,197.35,1,2023-03-03,2023-03-03,0,0.8499,0,Lost / Inactive
C14035,22,6,2154.05,153.86,6,2022-12-15,2024-11-09,695,0.04321999999999998,0,Lost / Inactive
C14036,207,2,392.28,130.76,2,2024-04-04,2024-05-08,34,0.923,0,Lost / Inactive
C14037,64,5,495.82,70.83,5,2023-01-15,2024-09-28,622,0.8031,0,Lost / Inactive
C14038,44,5,675.17,135.03,4,2023-08-28,2024-10-18,417,0.5059999999999999,0,Lost / Inactive
C14039,263,1,178.09,178.09,1,2024-03-13,2024-03-13,0,0.0,0,Lost / Inactive
C14040,340,4,1092.76,218.55,4,2023-01-29,2023-12-27,332,0.8917666666666667,0,Lost / Inactive
C14041,429,1,26.51,26.51,1,2023-09-29,2023-09-29,0,0.0,0,Lost / Inactive
C14042,14,27,12750.75,127.51,7,2022-12-12,2024-11-17,706,0.5030035714285714,0,Lost / Inactive
C14043,17,4,1717.5,101.03,7,2022-12-15,2024-11-14,700,0.32594166666666663,0,Lost / Inactive
C14044,382,1,1210.53,201.76,3,2023-11-15,2023-11-15,0,0.06790000000000002,0,Lost / Inactive
C14045,118,1,138.72,138.72,1,2024-08-05,2024-08-05,0,0.0,0,Lost / Inactive
C14046,16,5,2128.68,96.76,7,2023-05-23,2024-11-15,542,0.06396428571428572,0,Lost / Inactive
C14047,9,2,2309.37,177.64,6,2024-04-09,2024-11-22,227,0.47138888888888886,0,Lost / Inactive
C14048,28,6,2353.67,94.15,7,2022-12-14,2024-11-03,690,0.6664176470588236,0,Lost / Inactive
C14049,52,1,228.0,114.0,2,2024-10-10,2024-10-10,0,0.8687,0,Lost / Inactive
C14050,115,2,25.17,12.58,2,2023-07-28,2024-08-08,377,0.59195,0,Lost / Inactive
C14051,53,3,1867.32,109.84,6,2024-03-26,2024-10-09,197,0.1316166666666667,0,Lost / Inactive
C14053,593,1,72.96,72.96,1,2023-04-18,2023-04-18,0,0.5267,0,Lost / Inactive
C14054,136,4,591.04,98.51,6,2022-12-13,2024-07-18,583,-0.20605,0,Lost / Inactive
C14055,8,16,6115.95,130.13,7,2022-12-23,2024-11-23,701,0.44314666666666663,0,Lost / Inactive
C14056,78,7,1527.25,109.09,7,2022-12-17,2024-09-14,637,0.36798888888888887,0,Lost / Inactive
C14057,710,1,363.96,181.98,1,2022-12-22,2022-12-22,0,0.0,0,Lost / Inactive
C14058,243,3,306.97,102.32,2,2023-11-08,2024-04-02,146,-0.42505000000000004,0,Lost / Inactive
C14059,180,1,268.48,134.24,2,2024-06-04,2024-06-04,0,-0.4393,0,Lost / Inactive
C14060,19,6,3706.4,148.26,7,2023-02-04,2024-11-12,647,0.41091176470588237,0,Lost / Inactive
C14061,228,2,1907.41,272.49,4,2023-10-28,2024-04-17,172,0.31538,0,Lost / Inactive
C14062,44,4,926.94,231.74,4,2022-12-22,2024-10-18,666,0.89575,0,Lost / Inactive
C14063,19,2,794.4,264.8,3,2023-11-29,2024-11-12,349,0.5994,0,Lost / Inactive
C14064,19,2,380.65,63.44,3,2023-11-24,2024-11-12,354,0.7818,0,Lost / Inactive
C14065,374,1,610.07,122.01,4,2023-11-23,2023-11-23,0,0.3258,0,Lost / Inactive
C14066,613,1,30.96,30.96,1,2023-03-29,2023-03-29,0,0.0,0,Lost / Inactive
C14067,213,2,604.99,121.0,3,2023-09-17,2024-05-02,228,0.465675,0,Lost / Inactive
C14068,28,1,153.9,153.9,1,2024-11-03,2024-11-03,0,0.0,0,Lost / Inactive
C14070,129,14,9913.87,187.05,7,2022-12-13,2024-07-25,590,0.30896451612903225,0,Lost / Inactive
C14071,268,5,3823.59,152.94,7,2022-12-04,2024-03-08,460,0.51056875,0,Lost / Inactive
C14072,258,2,256.66,64.17,3,2023-11-05,2024-03-18,134,0.42710000000000004,0,Lost / Inactive
C14073,30,8,3452.53,143.86,6,2022-12-03,2024-11-01,699,0.38605,0,Lost / Inactive
C14074,407,1,112.4,112.4,1,2023-10-21,2023-10-21,0,-0.4019,0,Lost / Inactive
C14075,356,4,1064.84,96.8,7,2023-05-14,2023-12-11,211,0.69146,0,Lost / Inactive
C14076,70,4,1347.73,269.55,3,2023-04-11,2024-09-22,530,-0.17365,0,Lost / Inactive
C14077,199,6,3861.08,113.56,7,2022-12-18,2024-05-16,515,0.4570857142857143,0,Lost / Inactive
C14078,23,2,1315.85,164.48,3,2024-10-24,2024-11-08,15,0.6382,0,Lost / Inactive
C14079,373,3,1886.1,134.72,6,2022-12-27,2023-11-24,332,0.45739,0,Lost / Inactive
C14080,26,3,1294.58,184.94,4,2023-09-14,2024-11-05,418,0.5834,0,Lost / Inactive
C14081,270,4,959.63,119.95,4,2023-11-08,2024-03-06,119,0.63225,0,Lost / Inactive
C14082,721,1,113.28,113.28,1,2022-12-11,2022-12-11,0,-0.4019,0,Lost / Inactive
C14083,204,4,2063.21,158.71,6,2023-11-07,2024-05-11,186,0.31761428571428574,0,Lost / Inactive
C14084,541,1,309.81,77.45,2,2023-06-09,2023-06-09,0,0.03722499999999995,0,Lost / Inactive
C14086,7,4,1005.19,111.69,5,2022-12-28,2024-11-24,697,0.49441428571428575,0,Lost / Inactive
C14087,12,21,9471.02,150.33,7,2023-01-19,2024-11-19,670,0.2624289473684211,0,Lost / Inactive
C14088,270,2,1831.93,152.66,6,2023-10-14,2024-03-06,144,0.30547142857142856,0,Lost / Inactive
C14089,24,3,1055.32,131.92,3,2024-03-08,2024-11-07,244,0.37615,0,Lost / Inactive
C14090,23,3,4643.95,193.5,7,2023-12-09,2024-11-08,335,0.4810083333333333,0,Lost / Inactive
C14091,317,3,913.57,130.51,4,2023-03-26,2024-01-19,299,0.22757999999999998,0,Lost / Inactive
C14092,425,2,876.8,175.36,5,2023-08-01,2023-10-03,63,0.8165,0,Lost / Inactive
C14093,24,3,739.0,246.33,2,2023-02-04,2024-11-07,642,0.06330000000000002,0,Lost / Inactive
C14094,216,6,7698.4,197.39,7,2022-12-10,2024-04-29,506,0.6139260869565217,0,Lost / Inactive
C14095,30,13,3865.08,128.84,7,2023-03-27,2024-11-01,585,0.6234727272727273,0,Lost / Inactive
C14096,26,2,394.31,197.16,1,2023-12-20,2024-11-05,321,0.0,0,Lost / Inactive
C14097,220,1,58.96,58.96,1,2024-04-25,2024-04-25,0,0.6989,0,Lost / Inactive
C14098,57,10,6144.07,186.18,7,2022-12-10,2024-10-05,665,0.36297199999999996,0,Lost / Inactive
C14099,340,1,4.24,4.24,1,2023-12-27,2023-12-27,0,0.0,0,Lost / Inactive
C14100,384,2,993.56,248.39,4,2023-04-07,2023-11-13,220,0.32525000000000004,0,Lost / Inactive
C14101,165,7,2327.16,179.01,6,2022-12-06,2024-06-19,561,0.27929,0,Lost / Inactive
C14102,631,1,679.99,170.0,4,2023-03-11,2023-03-11,0,-0.0876333333333333,0,Lost / Inactive
C14103,346,4,4083.71,185.62,6,2023-02-22,2023-12-21,302,0.11826874999999999,0,Lost / Inactive
C14104,599,2,633.03,211.01,3,2023-04-11,2023-04-12,1,0.2844,0,Lost / Inactive
C14105,97,3,2034.54,156.5,6,2023-03-27,2024-08-26,518,0.4431,0,Lost / Inactive
C14106,122,2,2843.53,149.66,7,2023-09-29,2024-08-01,307,0.6857166666666666,0,Lost / Inactive
C14107,114,4,1114.72,123.86,4,2022-12-18,2024-08-09,600,0.8471,0,Lost / Inactive
C14108,348,1,837.04,139.51,5,2023-12-19,2023-12-19,0,0.5295,0,Lost / Inactive
C14109,107,7,4113.15,171.38,7,2022-12-07,2024-08-16,618,0.5664,0,Lost / Inactive
C14110,99,4,3823.67,191.18,6,2023-02-15,2024-08-24,556,0.3958333333333333,0,Lost / Inactive
C14111,18,3,889.24,222.31,3,2023-06-08,2024-11-13,524,0.87505,0,Lost / Inactive
C14112,41,1,334.34,111.45,3,2024-10-21,2024-10-21,0,-0.5309333333333334,0,Lost / Inactive
C14113,372,5,2056.98,108.26,6,2022-12-02,2023-11-25,358,0.7075166666666667,0,Lost / Inactive
C14114,476,1,228.06,228.06,1,2023-08-13,2023-08-13,0,0.0,0,Lost / Inactive
C14115,36,5,2994.18,166.34,6,2023-04-02,2024-10-26,573,0.5174615384615385,0,Lost / Inactive
C14116,14,4,3287.57,182.64,7,2022-12-04,2024-11-17,714,0.5499636363636363,0,Lost / Inactive
C14117,5,35,15505.37,150.54,7,2022-12-27,2024-11-26,700,0.4988438596491228,0,Lost / Inactive
C14118,3,8,3813.24,131.49,7,2022-12-21,2024-11-28,708,0.4778941176470588,0,Lost / Inactive
C14119,342,7,2751.2,137.56,7,2022-12-11,2023-12-25,379,0.4996333333333333,0,Lost / Inactive
C14120,8,10,3970.73,208.99,7,2022-12-09,2024-11-23,715,0.4159125,0,Lost / Inactive
C14122,262,6,1636.41,204.55,6,2022-12-17,2024-03-14,453,0.3961333333333334,0,Lost / Inactive
C14123,106,9,4946.32,137.4,7,2022-12-30,2024-08-17,596,0.613952380952381,0,Lost / Inactive
C14124,24,2,95.4,47.7,2,2023-12-15,2024-11-07,328,0.10529999999999998,0,Lost / Inactive
C14125,12,12,7954.26,176.76,7,2023-03-31,2024-11-19,599,0.4572785714285715,0,Lost / Inactive
C14126,363,1,149.6,149.6,1,2023-12-04,2023-12-04,0,0.7579,0,Lost / Inactive
C14127,340,3,1935.94,107.55,6,2023-05-25,2023-12-27,216,0.5128,0,Lost / Inactive
C14128,393,3,1741.42,158.31,5,2023-02-24,2023-11-04,253,-0.05033749999999999,0,Lost / Inactive
C14129,104,16,8418.61,140.31,7,2022-12-07,2024-08-19,621,0.4209048780487805,0,Lost / Inactive
C14130,108,6,5125.35,165.33,7,2023-06-01,2024-08-15,441,0.4513913043478261,0,Lost / Inactive
C14131,39,5,2646.82,155.7,6,2022-12-21,2024-10-23,672,0.45590833333333336,0,Lost / Inactive
C14132,135,8,5291.45,182.46,7,2022-12-15,2024-07-19,582,0.42615238095238095,0,Lost / Inactive
C14133,9,5,2346.25,213.3,7,2022-12-08,2024-11-22,715,0.18938,0,Lost / Inactive
C14134,207,4,1864.19,133.16,6,2022-12-10,2024-05-08,515,0.5138,0,Lost / Inactive
C14135,27,1,789.27,263.09,3,2024-11-04,2024-11-04,0,0.87165,0,Lost / Inactive
C14136,257,2,488.86,122.22,3,2023-01-24,2024-03-19,420,0.20750000000000002,0,Lost / Inactive
C14137,4,1,28.94,28.94,1,2024-11-27,2024-11-27,0,0.0,0,Lost / Inactive
C14138,207,1,1523.69,138.52,7,2024-05-08,2024-05-08,0,0.5662333333333334,0,Lost / Inactive
C14139,137,4,4683.04,180.12,7,2022-12-17,2024-07-17,578,0.4379157894736842,0,Lost / Inactive
C14140,3,2,499.09,166.36,3,2024-04-17,2024-11-28,225,0.13129999999999997,0,Lost / Inactive
C14141,170,2,474.94,94.99,5,2024-04-08,2024-06-14,67,0.22394999999999998,0,Lost / Inactive
C14142,11,17,7454.89,138.05,7,2023-02-06,2024-11-20,653,0.3302344827586207,0,Lost / Inactive
C14143,606,2,1251.57,312.89,2,2022-12-04,2023-04-05,122,0.29829999999999995,0,Lost / Inactive
C14144,18,5,960.5,120.06,5,2022-12-08,2024-11-13,706,-0.049675000000000025,0,Lost / Inactive
C14145,114,3,3094.15,147.34,6,2023-01-06,2024-08-09,581,0.20400000000000004,0,Lost / Inactive
C14146,239,4,3406.11,179.27,7,2022-12-01,2024-04-06,492,0.0975909090909091,0,Lost / Inactive
C14147,56,4,2824.97,156.94,7,2023-06-07,2024-10-06,487,0.3100818181818182,0,Lost / Inactive
C14148,389,1,392.77,196.39,2,2023-11-08,2023-11-08,0,0.41125,0,Lost / Inactive
C14149,64,4,539.8,107.96,5,2023-03-25,2024-09-28,553,0.4305666666666667,0,Lost / Inactive
C14150,99,5,2321.92,154.79,7,2022-12-31,2024-08-24,602,0.5912636363636363,0,Lost / Inactive
C14151,437,2,1308.58,163.57,6,2023-01-19,2023-09-21,245,0.3076666666666667,0,Lost / Inactive
C14153,494,2,329.86,164.93,2,2022-12-30,2023-07-26,208,0.0,0,Lost / Inactive
C14154,730,1,811.07,162.21,4,2022-12-02,2022-12-02,0,0.5687,0,Lost / Inactive
C14155,84,3,1374.7,171.84,5,2023-02-12,2024-09-08,574,0.09620000000000002,0,Lost / Inactive
C14156,3,13,7278.44,148.54,7,2022-12-19,2024-11-28,710,0.45860666666666666,0,Lost / Inactive
C14157,142,3,891.26,222.82,2,2023-07-26,2024-07-12,352,0.59945,0,Lost / Inactive
C14158,502,2,476.67,238.34,2,2023-03-11,2023-07-18,129,0.6908,0,Lost / Inactive
C14159,45,3,1731.47,133.19,5,2023-12-16,2024-10-17,306,0.08158333333333333,0,Lost / Inactive
C14160,223,13,6966.27,133.97,7,2022-12-29,2024-04-22,480,0.40550689655172417,0,Lost / Inactive
C14161,39,1,45.54,45.54,1,2024-10-23,2024-10-23,0,0.765,0,Lost / Inactive
C14162,18,3,519.14,103.83,3,2023-07-17,2024-11-13,485,0.78225,0,Lost / Inactive
C14163,395,3,760.03,190.01,2,2022-12-18,2023-11-02,319,-0.21529999999999996,0,Lost / Inactive
C14164,337,5,1887.41,145.19,7,2023-02-05,2023-12-30,328,0.38233333333333325,0,Lost / Inactive
C14165,263,7,6240.98,164.24,7,2022-12-22,2024-03-13,447,0.5309208333333334,0,Lost / Inactive
C14166,148,3,1583.72,263.95,4,2023-11-23,2024-07-06,226,0.20087500000000003,0,Lost / Inactive
C14167,200,2,242.31,80.77,3,2023-11-25,2024-05-15,172,0.5919,0,Lost / Inactive
C14168,262,4,1599.13,199.89,5,2022-12-06,2024-03-14,464,0.77988,0,Lost / Inactive
C14169,12,4,2251.08,187.59,7,2024-02-29,2024-11-19,264,0.473325,0,Lost / Inactive
C14170,343,2,768.99,153.8,3,2023-07-11,2023-12-24,166,0.8045,0,Lost / Inactive
C14171,67,6,3557.14,148.21,5,2023-03-01,2024-09-25,574,0.19754000000000002,0,Lost / Inactive
C14172,276,3,1697.49,339.5,4,2023-04-17,2024-02-29,318,0.2512666666666667,0,Lost / Inactive
C14173,369,2,734.19,367.1,2,2023-04-16,2023-11-28,226,0.0,0,Lost / Inactive
C14174,19,3,1329.15,120.83,5,2023-03-08,2024-11-12,615,0.5681125,0,Lost / Inactive
C14175,30,1,149.8,74.9,1,2024-11-01,2024-11-01,0,0.8703000000000001,0,Lost / Inactive
C14176,107,7,3035.52,159.76,7,2022-12-23,2024-08-16,602,0.3731,0,Lost / Inactive
C14177,543,3,681.2,97.31,5,2023-02-05,2023-06-07,122,0.47138,0,Lost / Inactive
C14178,28,6,2300.69,121.09,7,2023-01-29,2024-11-03,644,0.45184545454545455,0,Lost / Inactive
C14179,236,3,380.78,95.2,4,2023-06-08,2024-04-09,306,-0.051733333333333374,0,Lost / Inactive
C14180,57,3,1345.54,149.5,6,2023-03-16,2024-10-05,569,0.456825,0,Lost / Inactive
C14182,27,2,642.99,160.75,3,2023-11-05,2024-11-04,365,0.6218250000000001,0,Lost / Inactive
C14183,41,3,1067.6,152.51,4,2023-01-15,2024-10-21,645,0.33140000000000003,0,Lost / Inactive
C14184,142,7,4201.29,116.7,7,2022-12-05,2024-07-12,585,0.559721052631579,0,Lost / Inactive
C14185,128,7,2815.71,140.79,6,2022-12-17,2024-07-26,587,0.47692142857142855,0,Lost / Inactive
C14186,201,1,510.53,85.09,4,2024-05-14,2024-05-14,0,0.13560000000000003,0,Lost / Inactive
C14187,32,2,322.44,107.48,2,2023-12-22,2024-10-30,313,0.4744333333333333,0,Lost / Inactive
C14188,41,10,4385.26,137.04,7,2023-04-19,2024-10-21,551,0.5065842105263157,0,Lost / Inactive
C14189,130,5,981.81,140.26,6,2023-02-14,2024-07-24,526,0.47138,0,Lost / Inactive
C14190,142,12,5446.3,132.84,7,2022-12-24,2024-07-12,566,0.3744692307692308,0,Lost / Inactive
C14191,30,2,347.85,173.92,2,2024-03-29,2024-11-01,217,0.4404,0,Lost / Inactive
C14192,65,11,8943.42,203.26,7,2022-12-28,2024-09-27,639,0.4020653846153846,0,Lost / Inactive
C14193,36,11,2845.28,101.62,7,2022-12-10,2024-10-26,686,0.4496476190476191,0,Lost / Inactive
C14194,26,5,810.49,115.78,3,2022-12-08,2024-11-05,698,0.15669999999999998,0,Lost / Inactive
C14195,378,1,477.59,119.4,3,2023-11-19,2023-11-19,0,0.22915,0,Lost / Inactive
C14196,334,3,631.01,126.2,4,2022-12-23,2024-01-02,375,0.21008000000000004,0,Lost / Inactive
C14197,5,17,8111.59,159.05,7,2022-12-11,2024-11-26,716,0.4086,0,Lost / Inactive
C14198,4,8,715.17,65.02,6,2022-12-05,2024-11-27,723,0.6056857142857143,0,Lost / Inactive
C14199,4,2,276.05,138.02,2,2023-09-04,2024-11-27,450,0.7269,0,Lost / Inactive
C14200,18,14,3446.83,118.86,7,2023-03-06,2024-11-13,618,0.5159190476190476,0,Lost / Inactive
C14201,22,5,2571.17,122.44,7,2022-12-31,2024-11-09,679,0.31914444444444445,0,Lost / Inactive
C14202,247,1,320.43,80.11,3,2024-03-29,2024-03-29,0,0.8524666666666666,0,Lost / Inactive
C14203,21,2,908.36,227.09,3,2023-07-23,2024-11-10,476,0.83085,0,Lost / Inactive
C14204,13,10,6519.59,141.73,7,2022-12-17,2024-11-18,702,0.332015625,0,Lost / Inactive
C14205,364,3,934.63,103.85,5,2023-01-13,2023-12-03,324,0.6794333333333333,0,Lost / Inactive
C14206,175,2,1193.52,170.5,4,2024-03-23,2024-06-09,78,0.5831000000000001,0,Lost / Inactive
C14207,260,2,638.3,127.66,3,2022-12-22,2024-03-16,450,0.0,0,Lost / Inactive
C14208,49,5,2648.49,203.73,7,2022-12-18,2024-10-13,665,0.1614,0,Lost / Inactive
C14209,346,2,970.9,161.82,4,2023-11-14,2023-12-21,37,0.7692666666666668,0,Lost / Inactive
C14210,7,7,3207.53,178.2,7,2023-06-25,2024-11-24,518,0.28961666666666663,0,Lost / Inactive
C14211,1,14,7290.9,137.56,7,2022-12-03,2024-11-30,728,0.5483266666666666,0,Lost / Inactive
C14212,216,3,2498.41,192.19,5,2023-10-26,2024-04-29,186,0.296,0,Lost / Inactive
C14213,172,3,1304.73,130.47,7,2023-07-30,2024-06-12,318,0.603625,0,Lost / Inactive
C14214,723,1,378.08,378.08,1,2022-12-09,2022-12-09,0,0.8656,0,Lost / Inactive
C14215,21,6,1281.97,91.57,6,2022-12-07,2024-11-10,704,0.2984,0,Lost / Inactive
C14216,235,3,889.07,177.81,3,2023-10-12,2024-04-10,181,0.5747,0,Lost / Inactive
C14217,48,10,4247.68,137.02,7,2022-12-28,2024-10-14,656,0.48376,0,Lost / Inactive
C14218,201,6,1860.83,103.38,6,2022-12-09,2024-05-14,522,0.31300769230769226,0,Lost / Inactive
C14219,276,2,207.45,103.72,2,2023-12-03,2024-02-29,88,-0.438,0,Lost / Inactive
C14221,351,4,2566.45,142.58,6,2022-12-30,2023-12-16,351,0.42352727272727275,0,Lost / Inactive
C14222,264,1,5.87,5.87,1,2024-03-12,2024-03-12,0,0.4491,0,Lost / Inactive
C14224,109,9,3985.81,181.17,7,2023-03-06,2024-08-14,527,0.5988933333333333,0,Lost / Inactive
C14225,193,8,6396.33,213.21,7,2023-04-23,2024-05-22,395,0.51502,0,Lost / Inactive
